organisatie;org_afk;soort;onderwerp;datum;jaar_mndnr;maand_nr;jaar_wknr;week_nr;aantal
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-06;2019;6;2019;23;8
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-06;2019;6;2019;23;4
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-06;2019;6;2019;23;121
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-07;2019;6;2019;23;665
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-07;2019;6;2019;23;18
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-07;2019;6;2019;23;3295
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-07;2019;6;2019;23;24
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-07;2019;6;2019;23;315
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-07;2019;6;2019;23;351
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-07;2019;6;2019;23;285
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-07;2019;6;2019;23;421
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2019-06-07;2019;6;2019;23;2422
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2019-06-07;2019;6;2019;23;759
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2019-06-07;2019;6;2019;23;41
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2019-06-07;2019;6;2019;23;201
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-07;2019;6;2019;23;7
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-07;2019;6;2019;23;4
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-07;2019;6;2019;23;116
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-08;2019;6;2019;23;628
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-08;2019;6;2019;23;15
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-08;2019;6;2019;23;3172
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-08;2019;6;2019;23;21
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-08;2019;6;2019;23;296
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-08;2019;6;2019;23;336
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-08;2019;6;2019;23;268
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-08;2019;6;2019;23;397
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2019-06-08;2019;6;2019;23;2281
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2019-06-08;2019;6;2019;23;731
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2019-06-08;2019;6;2019;23;38
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2019-06-08;2019;6;2019;23;193
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-08;2019;6;2019;23;7
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-08;2019;6;2019;23;4
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-08;2019;6;2019;23;112
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-09;2019;6;2019;23;628
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-09;2019;6;2019;23;15
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-09;2019;6;2019;23;3175
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-09;2019;6;2019;23;21
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-09;2019;6;2019;23;296
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-09;2019;6;2019;23;336
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-09;2019;6;2019;23;268
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-09;2019;6;2019;23;397
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2019-06-09;2019;6;2019;23;2280
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2019-06-09;2019;6;2019;23;730
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2019-06-09;2019;6;2019;23;37
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2019-06-09;2019;6;2019;23;193
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-09;2019;6;2019;23;7
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-09;2019;6;2019;23;4
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-09;2019;6;2019;23;112
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-10;2019;6;2019;24;628
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-10;2019;6;2019;24;15
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-10;2019;6;2019;24;3164
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-10;2019;6;2019;24;21
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-10;2019;6;2019;24;296
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-10;2019;6;2019;24;334
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-10;2019;6;2019;24;267
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-10;2019;6;2019;24;396
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2019-06-10;2019;6;2019;24;2280
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2019-06-10;2019;6;2019;24;729
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2019-06-10;2019;6;2019;24;36
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2019-06-10;2019;6;2019;24;194
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-10;2019;6;2019;24;7
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-10;2019;6;2019;24;4
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-10;2019;6;2019;24;111
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-11;2019;6;2019;24;652
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-11;2019;6;2019;24;15
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-11;2019;6;2019;24;3282
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-11;2019;6;2019;24;26
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-11;2019;6;2019;24;315
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-11;2019;6;2019;24;344
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-11;2019;6;2019;24;274
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-11;2019;6;2019;24;431
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2019-06-11;2019;6;2019;24;2425
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2019-06-11;2019;6;2019;24;764
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2019-06-11;2019;6;2019;24;38
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2019-06-11;2019;6;2019;24;216
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-11;2019;6;2019;24;7
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-11;2019;6;2019;24;4
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-11;2019;6;2019;24;123
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-12;2019;6;2019;24;657
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-12;2019;6;2019;24;14
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-12;2019;6;2019;24;3291
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-12;2019;6;2019;24;27
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-12;2019;6;2019;24;319
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-12;2019;6;2019;24;344
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-12;2019;6;2019;24;280
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-12;2019;6;2019;24;433
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2019-06-12;2019;6;2019;24;2430
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2019-06-12;2019;6;2019;24;774
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2019-06-12;2019;6;2019;24;35
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2019-06-12;2019;6;2019;24;216
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-12;2019;6;2019;24;7
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-12;2019;6;2019;24;4
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-12;2019;6;2019;24;126
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-13;2019;6;2019;24;659
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-13;2019;6;2019;24;15
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-13;2019;6;2019;24;3330
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-13;2019;6;2019;24;27
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-13;2019;6;2019;24;321
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-13;2019;6;2019;24;341
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-13;2019;6;2019;24;278
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-13;2019;6;2019;24;436
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2019-06-13;2019;6;2019;24;2455
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2019-06-13;2019;6;2019;24;785
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2019-06-13;2019;6;2019;24;35
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2019-06-13;2019;6;2019;24;216
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-13;2019;6;2019;24;8
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-13;2019;6;2019;24;4
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-13;2019;6;2019;24;127
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-14;2019;6;2019;24;650
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-14;2019;6;2019;24;15
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-14;2019;6;2019;24;3295
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-14;2019;6;2019;24;26
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-14;2019;6;2019;24;319
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-14;2019;6;2019;24;345
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-14;2019;6;2019;24;277
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-14;2019;6;2019;24;430
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2019-06-14;2019;6;2019;24;2427
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2019-06-14;2019;6;2019;24;763
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2019-06-14;2019;6;2019;24;36
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2019-06-14;2019;6;2019;24;213
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-14;2019;6;2019;24;8
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-14;2019;6;2019;24;4
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-14;2019;6;2019;24;132
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-15;2019;6;2019;24;609
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-15;2019;6;2019;24;14
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-15;2019;6;2019;24;3170
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-15;2019;6;2019;24;23
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-15;2019;6;2019;24;298
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-15;2019;6;2019;24;329
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-15;2019;6;2019;24;258
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-15;2019;6;2019;24;395
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2019-06-15;2019;6;2019;24;2256
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2019-06-15;2019;6;2019;24;715
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2019-06-15;2019;6;2019;24;34
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2019-06-15;2019;6;2019;24;202
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-15;2019;6;2019;24;8
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-15;2019;6;2019;24;3
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-15;2019;6;2019;24;124
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-16;2019;6;2019;24;609
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-16;2019;6;2019;24;14
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-16;2019;6;2019;24;3168
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-16;2019;6;2019;24;23
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-16;2019;6;2019;24;298
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-16;2019;6;2019;24;329
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-16;2019;6;2019;24;258
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-16;2019;6;2019;24;394
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2019-06-16;2019;6;2019;24;2255
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2019-06-16;2019;6;2019;24;713
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2019-06-16;2019;6;2019;24;34
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2019-06-16;2019;6;2019;24;201
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-16;2019;6;2019;24;8
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-16;2019;6;2019;24;3
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-16;2019;6;2019;24;123
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-17;2019;6;2019;25;652
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-17;2019;6;2019;25;17
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-17;2019;6;2019;25;3303
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-17;2019;6;2019;25;27
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-17;2019;6;2019;25;321
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-17;2019;6;2019;25;346
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-17;2019;6;2019;25;284
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-17;2019;6;2019;25;436
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2019-06-17;2019;6;2019;25;2437
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2019-06-17;2019;6;2019;25;765
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2019-06-17;2019;6;2019;25;37
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2019-06-17;2019;6;2019;25;211
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-17;2019;6;2019;25;10
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-17;2019;6;2019;25;3
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-17;2019;6;2019;25;140
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-18;2019;6;2019;25;652
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-18;2019;6;2019;25;19
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-18;2019;6;2019;25;3364
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-18;2019;6;2019;25;28
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-18;2019;6;2019;25;323
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-18;2019;6;2019;25;345
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-18;2019;6;2019;25;298
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-18;2019;6;2019;25;444
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2019-06-18;2019;6;2019;25;2488
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2019-06-18;2019;6;2019;25;787
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2019-06-18;2019;6;2019;25;1
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2019-06-18;2019;6;2019;25;37
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2019-06-18;2019;6;2019;25;209
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-18;2019;6;2019;25;10
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-18;2019;6;2019;25;4
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-18;2019;6;2019;25;141
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-19;2019;6;2019;25;660
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-19;2019;6;2019;25;18
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-19;2019;6;2019;25;3343
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-19;2019;6;2019;25;26
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-19;2019;6;2019;25;318
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-19;2019;6;2019;25;344
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-19;2019;6;2019;25;298
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-19;2019;6;2019;25;439
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2019-06-19;2019;6;2019;25;2486
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2019-06-19;2019;6;2019;25;778
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2019-06-19;2019;6;2019;25;1
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2019-06-19;2019;6;2019;25;40
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2019-06-19;2019;6;2019;25;208
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-19;2019;6;2019;25;10
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-19;2019;6;2019;25;4
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-19;2019;6;2019;25;140
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-20;2019;6;2019;25;652
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-20;2019;6;2019;25;17
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-20;2019;6;2019;25;3345
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-20;2019;6;2019;25;27
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-20;2019;6;2019;25;318
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-20;2019;6;2019;25;337
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-20;2019;6;2019;25;297
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-20;2019;6;2019;25;451
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2019-06-20;2019;6;2019;25;2508
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2019-06-20;2019;6;2019;25;782
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2019-06-20;2019;6;2019;25;1
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2019-06-20;2019;6;2019;25;42
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2019-06-20;2019;6;2019;25;210
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-20;2019;6;2019;25;9
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-20;2019;6;2019;25;4
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-20;2019;6;2019;25;137
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-21;2019;6;2019;25;647
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-21;2019;6;2019;25;17
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-21;2019;6;2019;25;3323
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-21;2019;6;2019;25;26
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-21;2019;6;2019;25;314
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-21;2019;6;2019;25;338
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-21;2019;6;2019;25;294
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-21;2019;6;2019;25;442
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2019-06-21;2019;6;2019;25;2483
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2019-06-21;2019;6;2019;25;770
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2019-06-21;2019;6;2019;25;1
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2019-06-21;2019;6;2019;25;41
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2019-06-21;2019;6;2019;25;211
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-21;2019;6;2019;25;9
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-21;2019;6;2019;25;4
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-21;2019;6;2019;25;138
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-22;2019;6;2019;25;594
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-22;2019;6;2019;25;15
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-22;2019;6;2019;25;3170
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-22;2019;6;2019;25;22
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-22;2019;6;2019;25;294
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-22;2019;6;2019;25;329
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-22;2019;6;2019;25;265
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-22;2019;6;2019;25;394
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2019-06-22;2019;6;2019;25;2309
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2019-06-22;2019;6;2019;25;719
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2019-06-22;2019;6;2019;25;1
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2019-06-22;2019;6;2019;25;38
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2019-06-22;2019;6;2019;25;196
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2019-06-22;2019;6;2019;25;8
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2019-06-22;2019;6;2019;25;4
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2019-06-22;2019;6;2019;25;128
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2019-06-23;2019;6;2019;25;593
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2019-06-23;2019;6;2019;25;15
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2019-06-23;2019;6;2019;25;3166
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2019-06-23;2019;6;2019;25;22
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2019-06-23;2019;6;2019;25;294
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2019-06-23;2019;6;2019;25;329
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2019-06-23;2019;6;2019;25;265
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2019-06-23;2019;6;2019;25;394
